v 0.980785 0.195090 -1.000000 
v 0.831470 0.555570 -1.000000 
v 0.000000 0.000000 1.000000 
v 0.923880 0.382683 -1.000000 
v 0.707107 0.707107 -1.000000 
v 0.000000 0.000000 1.000000 
v 0.831470 0.555570 -1.000000 
v 0.555570 0.831470 -1.000000 
v 0.000000 0.000000 1.000000 
v 0.707107 0.707107 -1.000000 
v 0.382683 0.923880 -1.000000 
v 0.000000 0.000000 1.000000 
v 0.555570 0.831470 -1.000000 
v -0.195089 0.980786 -1.000000 
v 0.000000 0.000000 1.000000 
v 0.000000 1.000000 -1.000000 
v 0.195090 0.980785 -1.000000 
v 0.000000 0.000000 1.000000 
v 0.382683 0.923880 -1.000000 
v 0.000000 1.000000 -1.000000 
v -0.382682 0.923880 -1.000000 
v -0.195089 0.980786 -1.000000 
v -0.707106 0.707108 -1.000000 
v -0.555569 0.831470 -1.000000 
v -0.382682 0.923880 -1.000000 
v -0.923879 0.382684 -1.000000 
v -0.831469 0.555571 -1.000000 
v -0.707106 0.707108 -1.000000 
v -1.000000 0.000001 -1.000000 
v -0.980785 0.195091 -1.000000 
v -0.923879 0.382684 -1.000000 
v -0.923880 -0.382683 -1.000000 
v -0.980785 -0.195089 -1.000000 
v -1.000000 0.000001 -1.000000 
v -0.707107 -0.707106 -1.000000 
v -0.831470 -0.555570 -1.000000 
v -0.923880 -0.382683 -1.000000 
v -0.382684 -0.923879 -1.000000 
v -0.555571 -0.831469 -1.000000 
v -0.707107 -0.707106 -1.000000 
v -0.000000 -1.000000 -1.000000 
v -0.195091 -0.980785 -1.000000 
v -0.382684 -0.923879 -1.000000 
v 0.382683 -0.923880 -1.000000 
v 0.195090 -0.980785 -1.000000 
v -0.000000 -1.000000 -1.000000 
v 0.707107 -0.707107 -1.000000 
v 0.555570 -0.831470 -1.000000 
v 0.382683 -0.923880 -1.000000 
v 0.923880 -0.382683 -1.000000 
v 0.831470 -0.555570 -1.000000 
v 0.707107 -0.707107 -1.000000 
v 1.000000 0.000000 -1.000000 
v 0.980785 -0.195090 -1.000000 
v 0.923880 -0.382683 -1.000000 
v 0.923880 0.382683 -1.000000 
v 0.980785 0.195090 -1.000000 
v 1.000000 0.000000 -1.000000 
v 0.707107 0.707107 -1.000000 
v 0.831470 0.555570 -1.000000 
v 0.923880 0.382683 -1.000000 
v 0.382683 0.923880 -1.000000 
v 0.555570 0.831470 -1.000000 
v 0.707107 0.707107 -1.000000 
v 0.000000 1.000000 -1.000000 
v 0.195090 0.980785 -1.000000 
v 0.382683 0.923880 -1.000000 
v 0.000000 1.000000 -1.000000 
v -0.707106 0.707108 -1.000000 
v -0.382682 0.923880 -1.000000 
v -1.000000 0.000001 -1.000000 
v -0.923879 0.382684 -1.000000 
v -0.707106 0.707108 -1.000000 
v -0.707107 -0.707106 -1.000000 
v -0.923880 -0.382683 -1.000000 
v -1.000000 0.000001 -1.000000 
v -0.000000 -1.000000 -1.000000 
v -0.382684 -0.923879 -1.000000 
v -0.707107 -0.707106 -1.000000 
v 0.707107 -0.707107 -1.000000 
v 0.382683 -0.923880 -1.000000 
v -0.000000 -1.000000 -1.000000 
v 1.000000 0.000000 -1.000000 
v 0.923880 -0.382683 -1.000000 
v 0.707107 -0.707107 -1.000000 
v 0.707107 0.707107 -1.000000 
v 0.923880 0.382683 -1.000000 
v 1.000000 0.000000 -1.000000 
v 0.000000 1.000000 -1.000000 
v 0.382683 0.923880 -1.000000 
v 0.707107 0.707107 -1.000000 
v 0.000000 1.000000 -1.000000 
v -1.000000 0.000001 -1.000000 
v -0.707106 0.707108 -1.000000 
v -0.000000 -1.000000 -1.000000 
v -0.707107 -0.707106 -1.000000 
v -1.000000 0.000001 -1.000000 
v 1.000000 0.000000 -1.000000 
v 0.707107 -0.707107 -1.000000 
v -0.000000 -1.000000 -1.000000 
v 0.000000 1.000000 -1.000000 
v 0.707107 0.707107 -1.000000 
v 1.000000 0.000000 -1.000000 
v 0.000000 1.000000 -1.000000 
v -0.000000 -1.000000 -1.000000 
v -1.000000 0.000001 -1.000000 
v 0.000000 1.000000 -1.000000 
v 1.000000 0.000000 -1.000000 
v -0.000000 -1.000000 -1.000000 

vt 1.0 1.0
vt 1.0 0.0
vt 0.0 0.0
vt 0.0 1.0

i 0	1 2	3 4	5 6	7 8	9 10 11	12 13 14 15	16 17 18 19	20 21 22 23	24 25 26 27	28 29 30 31	32 33 34 35	36 37 38 39	40 41 42 43	44 45 46 47	48 49 50 51	52 53 54 55	56 57 58 59	60 61 62 63	64 65 66 67	68 69 70  71 72	73 74 75 76	77 78 79 80	81 82 83 84	85 86 87 88	89 90 91 92	93 94 95 96	97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185
